"sname","date","value"
"5Y US Bond",2020-02-22,1.322
"5Y US Bond",2020-02-23,1.322
"5Y US Bond",2020-02-24,1.206
"5Y US Bond",2020-02-25,1.185
"5Y US Bond",2020-02-26,1.157
"5Y US Bond",2020-02-27,1.080
"5Y US Bond",2020-02-28,0.952
"5Y US Bond",2020-02-29,0.952
"5Y US Bond",2020-03-01,0.870
"5Y US Bond",2020-03-02,0.931
"5Y US Bond",2020-03-03,0.743
"5Y US Bond",2020-03-04,0.786
"5Y US Bond",2020-03-05,0.683
"5Y US Bond",2020-03-06,0.613
"5Y US Bond",2020-03-07,0.613
"5Y US Bond",2020-03-08,0.401
"5Y US Bond",2020-03-09,0.501
"5Y US Bond",2020-03-10,0.670
"5Y US Bond",2020-03-11,0.702
"5Y US Bond",2020-03-12,0.613
"5Y US Bond",2020-03-13,0.731
"5Y US Bond",2020-03-14,0.731
"5Y US Bond",2020-03-15,0.458
"5Y US Bond",2020-03-16,0.506
"5Y US Bond",2020-03-17,0.737
"5Y US Bond",2020-03-18,0.794
"5Y US Bond",2020-03-19,0.710
"5Y US Bond",2020-03-20,0.481
"5Y US Bond",2020-03-21,0.481
"5Y US Bond",2020-03-22,0.481
"5Y US Bond",2020-03-23,0.406
"5Y US Bond",2020-03-24,0.530
"5Y US Bond",2020-03-25,0.522
"5Y US Bond",2020-03-26,0.527
"5Y US Bond",2020-03-27,0.400
"5Y US Bond",2020-03-28,0.400
"5Y US Bond",2020-03-29,0.400
"5Y US Bond",2020-03-30,0.416
"5Y US Bond",2020-03-31,0.374
"5Y US Bond",2020-04-01,0.372
"5Y US Bond",2020-04-02,0.384
"5Y US Bond",2020-04-03,0.386
"5Y US Bond",2020-04-04,0.386
"5Y US Bond",2020-04-05,0.386
"5Y US Bond",2020-04-06,0.448
"5Y US Bond",2020-04-07,0.468
"5Y US Bond",2020-04-08,0.471
"5Y US Bond",2020-04-09,0.411
"5Y US Bond",2020-04-10,0.411
"5Y US Bond",2020-04-11,0.411
"5Y US Bond",2020-04-12,0.411
"5Y US Bond",2020-04-13,0.455
"5Y US Bond",2020-04-14,0.422
"5Y US Bond",2020-04-15,0.339
"5Y US Bond",2020-04-16,0.352
"5Y US Bond",2020-04-17,0.358
"5Y US Bond",2020-04-18,0.358
"5Y US Bond",2020-04-19,0.358
"5Y US Bond",2020-04-20,0.350
"5Y US Bond",2020-04-21,0.331
"5Y US Bond",2020-04-22,0.364
"5Y US Bond",2020-04-23,0.370
"5Y US Bond",2020-04-24,0.375
"5Y US Bond",2020-04-25,0.375
"5Y US Bond",2020-04-26,0.375
"5Y US Bond",2020-04-27,0.405
"5Y US Bond",2020-04-28,0.377
"5Y US Bond",2020-04-29,0.367
"5Y US Bond",2020-04-30,0.366
"5Y US Bond",2020-05-01,0.353
"5Y US Bond",2020-05-02,0.353
"5Y US Bond",2020-05-03,0.353
"5Y US Bond",2020-05-04,0.361
"5Y US Bond",2020-05-05,0.375
"5Y US Bond",2020-05-06,0.373
"5Y US Bond",2020-05-07,0.305
"5Y US Bond",2020-05-08,0.334
"5Y US Bond",2020-05-09,0.334
"5Y US Bond",2020-05-10,0.334
"5Y US Bond",2020-05-11,0.350
"5Y US Bond",2020-05-12,0.326
"5Y US Bond",2020-05-13,0.319
"5Y US Bond",2020-05-14,0.300
"5Y US Bond",2020-05-15,0.311
"5Y US Bond",2020-05-16,0.311
"5Y US Bond",2020-05-17,0.311
"5Y US Bond",2020-05-18,0.372
"5Y US Bond",2020-05-19,0.335
"5Y US Bond",2020-05-20,0.345
"5Y US Bond",2020-05-21,0.345
"5Y US Bond",2020-05-22,0.333
"5Y US Bond",2020-05-23,0.333
"5Y US Bond",2020-05-24,0.333
"5Y US Bond",2020-05-25,0.337
"5Y US Bond",2020-05-26,0.346
"5Y US Bond",2020-05-27,0.353
"5Y US Bond",2020-05-28,0.340
"5Y US Bond",2020-05-29,0.304
"5Y US Bond",2020-05-30,0.304
"5Y US Bond",2020-05-31,0.304
"5Y US Bond",2020-06-01,0.310
"5Y US Bond",2020-06-02,0.321
"5Y US Bond",2020-06-03,0.364
"5Y US Bond",2020-06-04,0.408
"5Y US Bond",2020-06-05,0.463
"5Y US Bond",2020-06-06,0.463
"5Y US Bond",2020-06-07,0.463
"5Y US Bond",2020-06-08,0.450
"5Y US Bond",2020-06-09,0.398
"5Y US Bond",2020-06-10,0.324
"5Y US Bond",2020-06-11,0.320
"5Y US Bond",2020-06-12,0.333
"5Y US Bond",2020-06-13,0.333
"5Y US Bond",2020-06-14,0.333
"5Y US Bond",2020-06-15,0.342
"5Y US Bond",2020-06-16,0.336
"5Y US Bond",2020-06-17,0.342
"5Y US Bond",2020-06-18,0.333
"5Y US Bond",2020-06-19,0.325
"5Y US Bond",2020-06-20,0.325
"5Y US Bond",2020-06-21,0.325
"5Y US Bond",2020-06-22,0.339
"5Y US Bond",2020-06-23,0.330
"5Y US Bond",2020-06-24,0.319
"5Y US Bond",2020-06-25,0.330
"5Y US Bond",2020-06-26,0.300
"5Y US Bond",2020-06-27,0.300
"5Y US Bond",2020-06-28,0.300
"5Y US Bond",2020-06-29,0.275
"5Y US Bond",2020-06-30,0.288
"5Y US Bond",2020-07-01,0.312
"5Y US Bond",2020-07-02,0.294
"5Y US Bond",2020-07-03,0.294
"5Y US Bond",2020-07-04,0.294
"5Y US Bond",2020-07-05,0.294
"5Y US Bond",2020-07-06,0.301
"5Y US Bond",2020-07-07,0.286
"5Y US Bond",2020-07-08,0.302
"5Y US Bond",2020-07-09,0.283
"5Y US Bond",2020-07-10,0.304
"5Y US Bond",2020-07-11,0.304
"5Y US Bond",2020-07-12,0.304
"5Y US Bond",2020-07-13,0.287
"5Y US Bond",2020-07-14,0.291
"5Y US Bond",2020-07-15,0.288
"5Y US Bond",2020-07-16,0.277
"5Y US Bond",2020-07-17,0.279
"5Y US Bond",2020-07-18,0.279
"5Y US Bond",2020-07-19,0.279
"5Y US Bond",2020-07-20,0.280
"5Y US Bond",2020-07-21,0.269
"5Y US Bond",2020-07-22,0.275
"5Y US Bond",2020-07-23,0.269
"5Y US Bond",2020-07-24,0.274
"5Y US Bond",2020-07-25,0.274
"5Y US Bond",2020-07-26,0.274
"5Y US Bond",2020-07-27,0.287
"5Y US Bond",2020-07-28,0.266
"5Y US Bond",2020-07-29,0.255
"5Y US Bond",2020-07-30,0.230
"5Y US Bond",2020-07-31,0.209
"5Y US Bond",2020-08-01,0.209
"5Y US Bond",2020-08-02,0.209
"5Y US Bond",2020-08-03,0.220
"5Y US Bond",2020-08-04,0.192
"5Y US Bond",2020-08-05,0.223
"5Y US Bond",2020-08-06,0.215
"5Y US Bond",2020-08-07,0.229
"5Y US Bond",2020-08-08,0.229
"5Y US Bond",2020-08-09,0.229
"5Y US Bond",2020-08-10,0.237
"5Y US Bond",2020-08-11,0.277
"5Y US Bond",2020-08-12,0.299
"5Y US Bond",2020-08-13,0.320
"5Y US Bond",2020-08-14,0.296
"5Y US Bond",2020-08-15,0.296
"5Y US Bond",2020-08-16,0.296
"5Y US Bond",2020-08-17,0.291
"5Y US Bond",2020-08-18,0.279
"5Y US Bond",2020-08-19,0.290
"5Y US Bond",2020-08-20,0.272
"5Y US Bond",2020-08-21,0.268
"5Y US Bond",2020-08-22,0.268
"5Y US Bond",2020-08-23,0.268
"5Y US Bond",2020-08-24,0.282
"5Y US Bond",2020-08-25,0.296
"5Y US Bond",2020-08-26,0.288
"5Y US Bond",2020-08-27,0.313
"5Y US Bond",2020-08-28,0.272
"5Y US Bond",2020-08-29,0.272
"5Y US Bond",2020-08-30,0.272
"5Y US Bond",2020-08-31,0.269
"5Y US Bond",2020-09-01,0.255
"5Y US Bond",2020-09-02,0.252
"5Y US Bond",2020-09-03,0.248
"5Y US Bond",2020-09-04,0.301
"5Y US Bond",2020-09-05,0.301
"5Y US Bond",2020-09-06,0.301
"5Y US Bond",2020-09-07,0.293
"5Y US Bond",2020-09-08,0.269
"5Y US Bond",2020-09-09,0.278
"5Y US Bond",2020-09-10,0.269
"5Y US Bond",2020-09-11,0.253
"5Y US Bond",2020-09-12,0.253
"5Y US Bond",2020-09-13,0.253
"5Y US Bond",2020-09-14,0.264
"5Y US Bond",2020-09-15,0.272
"5Y US Bond",2020-09-16,0.283
"5Y US Bond",2020-09-17,0.279
"5Y US Bond",2020-09-18,0.283
"5Y US Bond",2020-09-19,0.283
"5Y US Bond",2020-09-20,0.283
"5Y US Bond",2020-09-21,0.269
"5Y US Bond",2020-09-22,0.266
"5Y US Bond",2020-09-23,0.275
"5Y US Bond",2020-09-24,0.277
"5Y US Bond",2020-09-25,0.267
"5Y US Bond",2020-09-26,0.267
"5Y US Bond",2020-09-27,0.267
"5Y US Bond",2020-09-28,0.263
"5Y US Bond",2020-09-29,0.253
"5Y US Bond",2020-09-30,0.278
"5Y US Bond",2020-10-01,0.275
"5Y US Bond",2020-10-02,0.288
"5Y US Bond",2020-10-03,0.288
"5Y US Bond",2020-10-04,0.288
"5Y US Bond",2020-10-05,0.332
"5Y US Bond",2020-10-06,0.310
"5Y US Bond",2020-10-07,0.339
"5Y US Bond",2020-10-08,0.334
"5Y US Bond",2020-10-09,0.340
"5Y US Bond",2020-10-10,0.340
"5Y US Bond",2020-10-11,0.340
"5Y US Bond",2020-10-12,0.331
"5Y US Bond",2020-10-13,0.306
"5Y US Bond",2020-10-14,0.306
"5Y US Bond",2020-10-15,0.317
"5Y US Bond",2020-10-16,0.325
"5Y US Bond",2020-10-17,0.325
"5Y US Bond",2020-10-18,0.325
"5Y US Bond",2020-10-19,0.336
"5Y US Bond",2020-10-20,0.336
"5Y US Bond",2020-10-21,0.355
"5Y US Bond",2020-10-22,0.380
"5Y US Bond",2020-10-23,0.373
"5Y US Bond",2020-10-24,0.373
"5Y US Bond",2020-10-25,0.373
"5Y US Bond",2020-10-26,0.351
"5Y US Bond",2020-10-27,0.332
"5Y US Bond",2020-10-28,0.332
"5Y US Bond",2020-10-29,0.375
"5Y US Bond",2020-10-30,0.384
"5Y US Bond",2020-10-31,0.384
"5Y US Bond",2020-11-01,0.384
"5Y US Bond",2020-11-02,0.380
"5Y US Bond",2020-11-03,0.394
"5Y US Bond",2020-11-04,0.332
"5Y US Bond",2020-11-05,0.329
"5Y US Bond",2020-11-06,0.361
"5Y US Bond",2020-11-07,0.361
"5Y US Bond",2020-11-08,0.361
"5Y US Bond",2020-11-09,0.428
"5Y US Bond",2020-11-10,0.454
"5Y US Bond",2020-11-11,0.454
"5Y US Bond",2020-11-12,0.393
"5Y US Bond",2020-11-13,0.409
"5Y US Bond",2020-11-14,0.409
"5Y US Bond",2020-11-15,0.409
"5Y US Bond",2020-11-16,0.408
"5Y US Bond",2020-11-17,0.381
"5Y US Bond",2020-11-18,0.395
"5Y US Bond",2020-11-19,0.381
"5Y US Bond",2020-11-20,0.373
"5Y US Bond",2020-11-21,0.373
"5Y US Bond",2020-11-22,0.373
"5Y US Bond",2020-11-23,0.388
"5Y US Bond",2020-11-24,0.400
"5Y US Bond",2020-11-25,0.392
"5Y US Bond",2020-11-26,0.380
"5Y US Bond",2020-11-27,0.369
"5Y US Bond",2020-11-28,0.369
"5Y US Bond",2020-11-29,0.369
"5Y US Bond",2020-11-30,0.364
"5Y US Bond",2020-12-01,0.419
"5Y US Bond",2020-12-02,0.416
"5Y US Bond",2020-12-03,0.396
"5Y US Bond",2020-12-04,0.423
"5Y US Bond",2020-12-05,0.423
"5Y US Bond",2020-12-06,0.423
"5Y US Bond",2020-12-07,0.391
"5Y US Bond",2020-12-08,0.394
"5Y US Bond",2020-12-09,0.407
"5Y US Bond",2020-12-10,0.384
"5Y US Bond",2020-12-11,0.364
"5Y US Bond",2020-12-12,0.364
"5Y US Bond",2020-12-13,0.364
"5Y US Bond",2020-12-14,0.362
"5Y US Bond",2020-12-15,0.367
"5Y US Bond",2020-12-16,0.369
"5Y US Bond",2020-12-17,0.378
"5Y US Bond",2020-12-18,0.381
"5Y US Bond",2020-12-19,0.381
"5Y US Bond",2020-12-20,0.381
"5Y US Bond",2020-12-21,0.381
"5Y US Bond",2020-12-22,0.365
"5Y US Bond",2020-12-23,0.372
"5Y US Bond",2020-12-24,0.364
"5Y US Bond",2020-12-25,0.364
"5Y US Bond",2020-12-26,0.364
"5Y US Bond",2020-12-27,0.364
"5Y US Bond",2020-12-28,0.357
"5Y US Bond",2020-12-29,0.381
"5Y US Bond",2020-12-30,0.370
"5Y US Bond",2020-12-31,0.361
"5Y US Bond",2021-01-01,0.361
"5Y US Bond",2021-01-02,0.361
"5Y US Bond",2021-01-03,0.361
"5Y US Bond",2021-01-04,0.353
"5Y US Bond",2021-01-05,0.377
"5Y US Bond",2021-01-06,0.427
"5Y US Bond",2021-01-07,0.458
"5Y US Bond",2021-01-08,0.486
"5Y US Bond",2021-01-09,0.486
"5Y US Bond",2021-01-10,0.486
"5Y US Bond",2021-01-11,0.506
"5Y US Bond",2021-01-12,0.498
"5Y US Bond",2021-01-13,0.475
"5Y US Bond",2021-01-14,0.484
"5Y US Bond",2021-01-15,0.452
"5Y US Bond",2021-01-16,0.452
"5Y US Bond",2021-01-17,0.452
"5Y US Bond",2021-01-18,0.460
"5Y US Bond",2021-01-19,0.447
"5Y US Bond",2021-01-20,0.441
"5Y US Bond",2021-01-21,0.447
"5Y US Bond",2021-01-22,0.433
"5Y US Bond",2021-01-23,0.433
"5Y US Bond",2021-01-24,0.433
"5Y US Bond",2021-01-25,0.405
"5Y US Bond",2021-01-26,0.409
"5Y US Bond",2021-01-27,0.410
"5Y US Bond",2021-01-28,0.432
"5Y US Bond",2021-01-29,0.426
"5Y US Bond",2021-01-30,0.426
"5Y US Bond",2021-01-31,0.426
"5Y US Bond",2021-02-01,0.424
"5Y US Bond",2021-02-02,0.438
"5Y US Bond",2021-02-03,0.464
"5Y US Bond",2021-02-04,0.458
"5Y US Bond",2021-02-05,0.466
"5Y US Bond",2021-02-06,0.466
"5Y US Bond",2021-02-07,0.466
"5Y US Bond",2021-02-08,0.482
"5Y US Bond",2021-02-09,0.475
"5Y US Bond",2021-02-10,0.451
"5Y US Bond",2021-02-11,0.464
"5Y US Bond",2021-02-12,0.493
"5Y US Bond",2021-02-13,0.493
"5Y US Bond",2021-02-14,0.493
"5Y US Bond",2021-02-15,0.522
"5Y US Bond",2021-02-16,0.572
"5Y US Bond",2021-02-17,0.554
"5Y US Bond",2021-02-18,0.554
"5Y US Bond",2021-02-19,0.577
"5Y US Bond",2021-02-20,0.577
"5Y US Bond",2021-02-21,0.577
"5Y US Bond",2021-02-22,0.600
"5Y US Bond",2021-02-23,0.570
"5Y US Bond",2021-02-24,0.602
"5Y US Bond",2021-02-25,0.820
"5Y US Bond",2021-02-26,0.730
"5Y US Bond",2021-02-27,0.730
"5Y US Bond",2021-02-28,0.730
"5Y US Bond",2021-03-01,0.698
"5Y US Bond",2021-03-02,0.663
"5Y US Bond",2021-03-03,0.732
"5Y US Bond",2021-03-04,0.782
"5Y US Bond",2021-03-05,0.803
"5Y US Bond",2021-03-06,0.803
"5Y US Bond",2021-03-07,0.803
"5Y US Bond",2021-03-08,0.860
"5Y US Bond",2021-03-09,0.808
"5Y US Bond",2021-03-10,0.789
"5Y US Bond",2021-03-11,0.786
"5Y US Bond",2021-03-12,0.842
"5Y US Bond",2021-03-13,0.842
"5Y US Bond",2021-03-14,0.842
"5Y US Bond",2021-03-15,0.829
"5Y US Bond",2021-03-16,0.829
"5Y US Bond",2021-03-17,0.802
"5Y US Bond",2021-03-18,0.860
"5Y US Bond",2021-03-19,0.887
"5Y US Bond",2021-03-20,0.887
"5Y US Bond",2021-03-21,0.887
"5Y US Bond",2021-03-22,0.863
"5Y US Bond",2021-03-23,0.816
"5Y US Bond",2021-03-24,0.814
"5Y US Bond",2021-03-25,0.835
"5Y US Bond",2021-03-26,0.864
"5Y US Bond",2021-03-27,0.864
"5Y US Bond",2021-03-28,0.864
"5Y US Bond",2021-03-29,0.892
"5Y US Bond",2021-03-30,0.899
"5Y US Bond",2021-03-31,0.938
"5Y US Bond",2021-04-01,0.9058
"5Y US Bond",2021-04-02,0.9060
"5Y US Bond",2021-04-03,0.9060
"5Y US Bond",2021-04-04,0.9060
"5Y US Bond",2021-04-05,0.9301
"5Y US Bond",2021-04-06,0.8704
"5Y US Bond",2021-04-07,0.8738
"5Y US Bond",2021-04-08,0.8384
"5Y US Bond",2021-04-09,0.8659
"5Y US Bond",2021-04-10,0.8659
"5Y US Bond",2021-04-11,0.8659
"5Y US Bond",2021-04-12,0.8854
"5Y US Bond",2021-04-13,0.8386
"5Y US Bond",2021-04-14,0.8596
"5Y US Bond",2021-04-15,0.8161
"5Y US Bond",2021-04-16,0.8372
"5Y US Bond",2021-04-17,0.8372
"5Y US Bond",2021-04-18,0.8372
"5Y US Bond",2021-04-19,0.8340
"5Y US Bond",2021-04-20,0.7984
"5Y US Bond",2021-04-21,0.8001
"5Y US Bond",2021-04-22,0.7936
"5Y US Bond",2021-04-23,0.8164
"5Y US Bond",2021-04-24,0.8164
"5Y US Bond",2021-04-25,0.8164
"5Y US Bond",2021-04-26,0.8311
"5Y US Bond",2021-04-27,0.8812
"5Y US Bond",2021-04-28,0.8524
"5Y US Bond",2021-04-29,0.8668
"5Y US Bond",2021-04-30,0.8493
"5Y US Bond",2021-05-01,0.8493
"5Y US Bond",2021-05-02,0.8493
"5Y US Bond",2021-05-03,0.8253
"5Y US Bond",2021-05-04,0.8189
"5Y US Bond",2021-05-05,0.7948
"5Y US Bond",2021-05-06,0.8029
"5Y US Bond",2021-05-07,0.7741
"5Y US Bond",2021-05-08,0.7741
"5Y US Bond",2021-05-09,0.7741
"5Y US Bond",2021-05-10,0.7853
"5Y US Bond",2021-05-11,0.8014
"5Y US Bond",2021-05-12,0.8644
"5Y US Bond",2021-05-13,0.8289
"5Y US Bond",2021-05-14,0.8177
"5Y US Bond",2021-05-15,0.8177
"5Y US Bond",2021-05-16,0.8177
"5Y US Bond",2021-05-17,0.8355
"5Y US Bond",2021-05-18,0.8194
"5Y US Bond",2021-05-19,0.8599
"5Y US Bond",2021-05-20,0.8146
"5Y US Bond",2021-05-21,0.8212
"5Y US Bond",2021-05-22,0.8212
"5Y US Bond",2021-05-23,0.8212
"5Y US Bond",2021-05-24,0.8034
"5Y US Bond",2021-05-25,0.7743
"5Y US Bond",2021-05-26,0.7824
"5Y US Bond",2021-05-27,0.8139
"5Y US Bond",2021-05-28,0.7883
"5Y US Bond",2021-05-29,0.7883
"5Y US Bond",2021-05-30,0.7883
"5Y US Bond",2021-05-31,0.8075
"5Y US Bond",2021-06-01,0.8028
"5Y US Bond",2021-06-02,0.7948
"5Y US Bond",2021-06-03,0.8397
"5Y US Bond",2021-06-04,0.7804
"5Y US Bond",2021-06-05,0.7804
"5Y US Bond",2021-06-06,0.7804
"5Y US Bond",2021-06-07,0.7933
"5Y US Bond",2021-06-08,0.7757
"5Y US Bond",2021-06-09,0.7500
"5Y US Bond",2021-06-10,0.7163
"5Y US Bond",2021-06-11,0.7436
"5Y US Bond",2021-06-12,0.7436
"5Y US Bond",2021-06-13,0.7436
"5Y US Bond",2021-06-14,0.7870
"5Y US Bond",2021-06-15,0.7790
"5Y US Bond",2021-06-16,0.8970
"5Y US Bond",2021-06-17,0.8809
"5Y US Bond",2021-06-18,0.8762
"5Y US Bond",2021-06-19,0.8762
"5Y US Bond",2021-06-20,0.8762
"5Y US Bond",2021-06-21,0.8877
"5Y US Bond",2021-06-22,0.8569
"5Y US Bond",2021-06-23,0.8797
"5Y US Bond",2021-06-24,0.9150
"5Y US Bond",2021-06-25,0.9247
"5Y US Bond",2021-06-26,0.9247
"5Y US Bond",2021-06-27,0.9247
"5Y US Bond",2021-06-28,0.8990
"5Y US Bond",2021-06-29,0.8910
"5Y US Bond",2021-06-30,0.8910
"5Y US Bond",2021-07-01,0.8926
"5Y US Bond",2021-07-02,0.8590
"5Y US Bond",2021-07-03,0.8590
"5Y US Bond",2021-07-04,0.8590
"5Y US Bond",2021-07-05,0.8606
"5Y US Bond",2021-07-06,0.7965
"5Y US Bond",2021-07-07,0.7852
"5Y US Bond",2021-07-08,0.7420
"5Y US Bond",2021-07-09,0.7866
"5Y US Bond",2021-07-10,0.7866
"5Y US Bond",2021-07-11,0.7866
"5Y US Bond",2021-07-12,0.7946
"5Y US Bond",2021-07-13,0.8460
"5Y US Bond",2021-07-14,0.7945
"5Y US Bond",2021-07-15,0.7800
"5Y US Bond",2021-07-16,0.7815
"5Y US Bond",2021-07-17,0.7815
"5Y US Bond",2021-07-18,0.7815
"5Y US Bond",2021-07-19,0.7075
"5Y US Bond",2021-07-20,0.6850
"5Y US Bond",2021-07-21,0.7378
"5Y US Bond",2021-07-22,0.7201
"5Y US Bond",2021-07-23,0.7134
"5Y US Bond",2021-07-24,0.7134
"5Y US Bond",2021-07-25,0.7134
"5Y US Bond",2021-07-26,0.7262
"5Y US Bond",2021-07-27,0.7020
"5Y US Bond",2021-07-28,0.7143
"5Y US Bond",2021-07-29,0.7319
"5Y US Bond",2021-07-30,0.6935
"5Y US Bond",2021-07-31,0.6935
"5Y US Bond",2021-08-01,0.6935
"5Y US Bond",2021-08-02,0.6553
"5Y US Bond",2021-08-03,0.6473
"5Y US Bond",2021-08-04,0.6745
"5Y US Bond",2021-08-05,0.7257
"5Y US Bond",2021-08-06,0.7741
"5Y US Bond",2021-08-07,0.7741
"5Y US Bond",2021-08-08,0.7741
"5Y US Bond",2021-08-09,0.7984
"5Y US Bond",2021-08-10,0.8292
"5Y US Bond",2021-08-11,0.8067
"5Y US Bond",2021-08-12,0.8278
"5Y US Bond",2021-08-13,0.7763
"5Y US Bond",2021-08-14,0.7763
"5Y US Bond",2021-08-15,0.7763
"5Y US Bond",2021-08-16,0.7618
"5Y US Bond",2021-08-17,0.7700
"5Y US Bond",2021-08-18,0.7685
"5Y US Bond",2021-08-19,0.7702
"5Y US Bond",2021-08-20,0.7834
"5Y US Bond",2021-08-21,0.7834
"5Y US Bond",2021-08-22,0.7834
"5Y US Bond",2021-08-23,0.7705
"5Y US Bond",2021-08-24,0.7982
"5Y US Bond",2021-08-25,0.8243
"5Y US Bond",2021-08-26,0.8508
"5Y US Bond",2021-08-27,0.8011
"5Y US Bond",2021-08-28,0.8011
"5Y US Bond",2021-08-29,0.8011
"5Y US Bond",2021-08-30,0.7675
"5Y US Bond",2021-08-31,0.7755
"5Y US Bond",2021-09-01,0.7756
"5Y US Bond",2021-09-02,0.7692
"5Y US Bond",2021-09-03,0.7853
"5Y US Bond",2021-09-04,0.7853
"5Y US Bond",2021-09-05,0.7853
"5Y US Bond",2021-09-06,0.7901
"5Y US Bond",2021-09-07,0.8238
"5Y US Bond",2021-09-08,0.8062
"5Y US Bond",2021-09-09,0.7885
"5Y US Bond",2021-09-10,0.8160
"5Y US Bond",2021-09-11,0.8160
"5Y US Bond",2021-09-12,0.8160
"5Y US Bond",2021-09-13,0.8063
"5Y US Bond",2021-09-14,0.7854
"5Y US Bond",2021-09-15,0.7999
"5Y US Bond",2021-09-16,0.8404
"5Y US Bond",2021-09-17,0.8616
"5Y US Bond",2021-09-18,0.8616
"5Y US Bond",2021-09-19,0.8616
"5Y US Bond",2021-09-20,0.8260
"5Y US Bond",2021-09-21,0.8341
"5Y US Bond",2021-09-22,0.8536
"5Y US Bond",2021-09-23,0.9482
"5Y US Bond",2021-09-24,0.9485
"5Y US Bond",2021-09-25,0.9485
"5Y US Bond",2021-09-26,0.9485
"5Y US Bond",2021-09-27,0.9879
"5Y US Bond",2021-09-28,1.0244
"5Y US Bond",2021-09-29,0.9954
"5Y US Bond",2021-09-30,0.9713
"5Y US Bond",2021-10-01,0.9296
"5Y US Bond",2021-10-02,0.9296
"5Y US Bond",2021-10-03,0.9296
"5Y US Bond",2021-10-04,0.9457
"5Y US Bond",2021-10-05,0.9813
"5Y US Bond",2021-10-06,0.9878
"5Y US Bond",2021-10-07,1.0251
"5Y US Bond",2021-10-08,1.0563
"5Y US Bond",2021-10-09,1.0563
"5Y US Bond",2021-10-10,1.0563
"5Y US Bond",2021-10-11,1.0921
"5Y US Bond",2021-10-12,1.0710
"5Y US Bond",2021-10-13,1.0809
"5Y US Bond",2021-10-14,1.0533
"5Y US Bond",2021-10-15,1.1239
"5Y US Bond",2021-10-16,1.1239
"5Y US Bond",2021-10-17,1.1239
"5Y US Bond",2021-10-18,1.1650
"5Y US Bond",2021-10-19,1.1652
"5Y US Bond",2021-10-20,1.1670
"5Y US Bond",2021-10-21,1.2347
"5Y US Bond",2021-10-22,1.2006
"5Y US Bond",2021-10-23,1.2006
"5Y US Bond",2021-10-24,1.2006
"5Y US Bond",2021-10-25,1.1711
"5Y US Bond",2021-10-26,1.1778
"5Y US Bond",2021-10-27,1.1500
"5Y US Bond",2021-10-28,1.1831
"5Y US Bond",2021-10-29,1.1848
"5Y US Bond",2021-10-30,1.1848
"5Y US Bond",2021-10-31,1.1848
"5Y US Bond",2021-11-01,1.1815
"5Y US Bond",2021-11-02,1.1427
"5Y US Bond",2021-11-03,1.1897
"5Y US Bond",2021-11-04,1.1137
"5Y US Bond",2021-11-05,1.0555
"5Y US Bond",2021-11-06,1.0555
"5Y US Bond",2021-11-07,1.0555
"5Y US Bond",2021-11-08,1.1218
"5Y US Bond",2021-11-09,1.0813
"5Y US Bond",2021-11-10,1.2258
"5Y US Bond",2021-11-11,1.2552
"5Y US Bond",2021-11-12,1.2276
"5Y US Bond",2021-11-13,1.2276
"5Y US Bond",2021-11-14,1.2276
"5Y US Bond",2021-11-15,1.2554
"5Y US Bond",2021-11-16,1.2703
"5Y US Bond",2021-11-17,1.2294
"5Y US Bond",2021-11-18,1.2245
"5Y US Bond",2021-11-19,1.2230
"5Y US Bond",2021-11-20,1.2230
"5Y US Bond",2021-11-21,1.2230
"5Y US Bond",2021-11-22,1.3234
"5Y US Bond",2021-11-23,1.3391
"5Y US Bond",2021-11-24,1.3456
"5Y US Bond",2021-11-25,1.3002
"5Y US Bond",2021-11-26,1.1693
"5Y US Bond",2021-11-27,1.1693
"5Y US Bond",2021-11-28,1.1693
"5Y US Bond",2021-11-29,1.1581
"5Y US Bond",2021-11-30,1.1677
"5Y US Bond",2021-12-01,1.1322
"5Y US Bond",2021-12-02,1.2015
"5Y US Bond",2021-12-03,1.1400
"5Y US Bond",2021-12-04,1.1400
"5Y US Bond",2021-12-05,1.1400
"5Y US Bond",2021-12-06,1.2046
"5Y US Bond",2021-12-07,1.2597
"5Y US Bond",2021-12-08,1.2809
"5Y US Bond",2021-12-09,1.2679
"5Y US Bond",2021-12-10,1.2467
"5Y US Bond",2021-12-11,1.2467
"5Y US Bond",2021-12-12,1.2467
"5Y US Bond",2021-12-13,1.2028
"5Y US Bond",2021-12-14,1.2337
"5Y US Bond",2021-12-15,1.2451
"5Y US Bond",2021-12-16,1.1751
"5Y US Bond",2021-12-17,1.1782
"5Y US Bond",2021-12-18,1.1782
"5Y US Bond",2021-12-19,1.1782
"5Y US Bond",2021-12-20,1.1716
"5Y US Bond",2021-12-21,1.2205
"5Y US Bond",2021-12-22,1.2156
"5Y US Bond",2021-12-23,1.2434
"5Y US Bond",2021-12-24,1.2434
"5Y US Bond",2021-12-25,1.2434
"5Y US Bond",2021-12-26,1.2434
"5Y US Bond",2021-12-27,1.2499
"5Y US Bond",2021-12-28,1.2467
"5Y US Bond",2021-12-29,1.3002
"5Y US Bond",2021-12-30,1.2646
"5Y US Bond",2021-12-31,1.2630
"5Y US Bond",2022-01-01,1.2630
"5Y US Bond",2022-01-02,1.2630
"5Y US Bond",2022-01-03,1.3605
"5Y US Bond",2022-01-04,1.3605
"5Y US Bond",2022-01-05,1.4260
"5Y US Bond",2022-01-06,1.4736
